precinct,pct_trump,pct_clinton,total_votes,pct_hisp,county
M015,0.250461538,0.719384615,1625,0.26038206,broward
M016,0.278242678,0.709205021,478,0.292647059,broward
M017,0.271386431,0.718289086,678,0.25267666,broward
M018,0.22299169,0.754847645,722,0.318398475,broward
M019,0.293279022,0.67311609,982,0.193127148,broward
M020,0.202479339,0.76446281,2178,0.252319109,broward
M021,0.227482679,0.74595843,866,0.252813853,broward
M022,0.304189435,0.669702489,1647,0.289652056,broward
M023,0.259546539,0.732100239,1676,0.217411331,broward
M024,0.231160034,0.735817104,1181,0.254083485,broward
M025,0.377795527,0.587460064,2504,0.367825841,broward
M026,0.230282096,0.737478411,1737,0.195081284,broward
M027,0.340813464,0.633941094,713,0.171905697,broward
M028,0.17833935,0.790613718,1385,0.256246938,broward
M029,0.362491253,0.601119664,1429,0.230392157,broward
M030,0.315663475,0.647058824,2924,0.282051282,broward
M031,0.134670487,0.851002865,698,0.142713568,broward
M032,0.155579399,0.816523605,932,0.319742489,broward
M032,0.155579399,0.816523605,932,0.234567901,broward
N001,0.109396914,0.873071529,1426,0.089990817,broward
N002,0.089026915,0.897170462,1449,0.076473453,broward
N003,0.39978903,0.568565401,948,0.168604651,broward
N004,0.372588832,0.595939086,1970,0.232992598,broward
N005,0.36286201,0.60988075,587,0.161090458,broward
N006,0.528243327,0.44072005,1611,0.1359447,broward
N007,0.408892128,0.552478134,1372,0.132045089,broward
N008,0.364382437,0.597866229,2437,0.156164384,broward
N009,0.292929293,0.676767677,891,0.236054972,broward
N010,0.413713405,0.55624037,1298,0.12970469,broward
N011,0.504770165,0.454466609,1153,0.088332235,broward
N012,0.272589218,0.696279423,1317,0.199790795,broward
N013,0.32195122,0.651707317,1025,0.140783745,broward
N014,0.221741482,0.746890211,1849,0.208791209,broward
N015,0.323861691,0.652173913,2921,0.146627566,broward
N016,0.436815194,0.533966399,1369,0.140616549,broward
N017,0.308228731,0.658995816,1434,0.210221794,broward
N018,0.313091922,0.64902507,1795,0.218930636,broward
N018,0.313091922,0.64902507,1795,0.176470588,broward
N019,0.342315369,0.628742515,1002,0.104642594,broward
N020,0.433639144,0.532721713,1635,0.11836543,broward
N021,0.44922426,0.524682652,1418,0.136511376,broward
N022,0.327495622,0.6441331,2855,0.182579126,broward
N023,0.349880668,0.616706444,2095,0.189593728,broward
N024,0.378585086,0.599745061,1569,0.099198397,broward
N025,0.343180898,0.625252934,2471,0.175977654,broward
N026,0.293113955,0.683120049,1641,0.229157939,broward
N027,0.450236967,0.518957346,422,0.056390977,broward
N028,0.445318084,0.529664046,1399,0.134206219,broward
N029,0.368300504,0.602840128,2183,0.143824027,broward
P001,0.171149144,0.810105949,1227,0.099363057,broward
P002,0.168819983,0.811369509,1161,0.101626016,broward
P003,0.21516035,0.762099125,1715,0.079112599,broward
P004,0.21637931,0.762068966,1160,0.108327691,broward
P005,0.31294964,0.659472422,834,0.081826832,broward
P006,0.264260768,0.715948778,859,0.065862709,broward
Q010,0.574554295,0.40356564,1234,0.045843521,broward
Q020,0.633522727,0.338068182,352,0.086560364,broward
Q030,0.53842571,0.438751747,2147,0.058028355,broward
Q031,0.562746201,0.412492966,1777,0.060330579,broward
Q040,0.466260008,0.505146778,2623,0.099677514,broward
Q041,0.443884409,0.529905914,2976,0.109359359,broward
Q042,0.467314488,0.500883392,1132,0.085487078,broward
Q043,0.563569682,0.408924205,1636,0.113872571,broward
Q050,0.062397373,0.920361248,1218,0.106694561,broward
Q051,0.295942721,0.682577566,419,0.319543509,broward
Q060,0.313329122,0.652558433,3166,0.372725124,broward
Q061,0.352383773,0.611785609,3377,0.317709485,broward
Q062,0.258943089,0.708130081,2460,0.566482397,broward
Q063,0.383211679,0.585766423,1096,0.393716578,broward
Q064,0.334174023,0.634930643,1586,0.423290203,broward
Q064,0.334174023,0.634930643,1586,0.407730673,broward
Q065,0.288522368,0.677812924,4426,0.478376139,broward
Q066,0.423865755,0.547545059,1609,0.215792055,broward
Q067,0.36272161,0.606612362,2087,0.282866999,broward
Q068,0.349878345,0.625304136,2055,0.329943503,broward
Q069,0.286369594,0.678899083,1526,0.442028986,broward
Q070,0.286302781,0.671815997,2913,0.39153985,broward
Q071,0.36997319,0.595174263,2238,0.317909454,broward
Q072,0.360965373,0.60703043,1906,0.265329734,broward
Q080,0.209337349,0.764558233,1992,0.339004411,broward
Q081,0.190089358,0.787164907,1231,0.342213115,broward
Q082,0.050820954,0.938232995,1279,0.0704154,broward
Q083,0.029243937,0.957917261,1402,0.035178236,broward
Q090,0.566493955,0.404145078,1158,0.23572744,broward
Q091,0.581433225,0.38990228,3070,0.294852941,broward
R001,0.534263959,0.44035533,1576,0.07919331,broward
R002,0.488058152,0.482866044,1926,0.112903226,broward
R003,0.516032064,0.458917836,998,0.08320951,broward
R004,0.508610086,0.46801968,1626,0.070337807,broward
R005,0.521939954,0.459584296,866,0.077184054,broward
R006,0.417982989,0.541919806,823,0.115075825,broward
R007,0.514478764,0.450772201,1036,0.085775554,broward
R008,0.525961538,0.449038462,1040,0.058779762,broward
R009,0.469253294,0.498535871,1366,0.112059765,broward
R010,0.505175983,0.469979296,966,0.099766173,broward
R011,0.507462687,0.457711443,1206,0.076520602,broward
R012,0.463933181,0.512528474,1317,0.0485992,broward
R013,0.507298086,0.46286085,3083,0.071174377,broward
R014,0.425352113,0.548356808,1065,0.062909567,broward
R015,0.490580546,0.482506728,2601,0.067903081,broward
R016,0.318528799,0.644691187,1441,0.084491979,broward
R017,0.258992806,0.717026379,417,0.102888087,broward
R018,0.272419628,0.683023125,1773,0.115534738,broward
R019,0.314414414,0.654954955,1110,0.107997266,broward
R020,0.284722222,0.666666667,720,0.151871658,broward
R021,0.158458244,0.820842256,1401,0.102838779,broward
R022,0.152427184,0.818446602,1030,0.09347079,broward
R023,0.035282258,0.945564516,992,0.028811525,broward
R024,0.026602177,0.966142684,827,0.023183926,broward
R025,0.039918809,0.949932341,1478,0.029904848,broward
R026,0.024467245,0.960536701,1267,0.019065777,broward
R027,0.11001642,0.862889984,1218,0.076488706,broward
R028,0.021939137,0.969568294,1413,0.009400179,broward
R029,0.036729858,0.956161137,844,0.010924982,broward
R030,0.017798286,0.965721819,1517,0.020473705,broward
R031,0.15502008,0.802409639,1245,0.125061305,broward
R032,0.408849558,0.551504425,2825,0.088148148,broward
R033,0.129695886,0.85509839,1118,0.06884273,broward
R034,0.321959755,0.642607174,2286,0.095222619,broward
R035,0.433628319,0.534906588,1017,0.07329463,broward
R036,0.541547278,0.419293219,1047,0.066906475,broward
R037,0.521933751,0.443151298,1117,0.044334975,broward
R038,0.622871046,0.352798054,411,0.051948052,broward
R039,0.541914191,0.427722772,1515,0.045031816,broward
R040,0.523512123,0.445995591,2722,0.074423771,broward
R041,0.288610039,0.678571429,1036,0.111111111,broward
R042,0.421052632,0.531100478,627,0.06090134,broward
R043,0.400632911,0.562658228,1580,0.090126812,broward
R044,0.29338843,0.652892562,242,0.09703504,broward
R045,0.387681159,0.574275362,1104,0.119927317,broward
R046,0.44261477,0.530938124,2004,0.07654227,broward
R047,0.379038613,0.583136328,1269,0.203435319,broward
R048,0.363468635,0.599630996,1084,0.260368664,broward
R049,0.396240602,0.567669173,1330,0.220304569,broward
R050,0.090111643,0.889952153,1254,0.147368421,broward
R051,0.040045767,0.950800915,874,0.027355623,broward
R052,0.315326633,0.667085427,796,1,broward
R052,0.315326633,0.667085427,796,0.155573376,broward
R053,0.48372615,0.479236813,1782,0.131095124,broward
R054,0.391148325,0.577751196,836,0.113384484,broward
R055,0.5,0.472584856,766,0.053710938,broward
R056,0.057565789,0.927631579,608,0.062806673,broward
R057,0.149210904,0.822094692,697,0.112112112,broward
R058,0.330926594,0.612515042,831,0.091549296,broward
R059,0.414346895,0.556745182,934,0.069256757,broward
R060,0.308214017,0.65109269,1327,0.110458911,broward
R061,0.396253602,0.567723343,694,0.125,broward
R062,0.027173913,0.96557971,552,0.02699784,broward
R063,0.065363292,0.913918879,3427,0.052196179,broward
R064,0.160574413,0.818537859,766,0.167475728,broward
R065,0.484848485,0.468531469,429,0.133012821,broward
R066,0.463865546,0.490756303,595,0.197854589,broward
R067,0.384458078,0.580777096,978,0.209145931,broward
R068,0.494079656,0.470398278,929,0.093234323,broward
R069,0.02557377,0.965901639,1525,0.015754561,broward
S001,0.181389076,0.792987188,1483,0.135996409,broward
S002,0.049395161,0.935483871,992,0.059574468,broward
S003,0.355737705,0.608196721,1830,0.199079402,broward
S004,0.392239119,0.570005244,1907,0.16636528,broward
S005,0.442556634,0.530744337,1236,0.217619297,broward
S006,0.35,0.608888889,900,0.190694127,broward
S007,0.414096916,0.551762115,908,0.197268589,broward
S008,0.33956044,0.634615385,1820,0.286710848,broward
S009,0.44361603,0.517241379,1073,0.161832947,broward
T001,0.337411462,0.622021893,1553,0.302245908,broward
T002,0.302147239,0.648006135,1304,0.283790782,broward
T003,0.426648097,0.538532962,2154,0.219135802,broward
T003,0.426648097,0.538532962,2154,0.213501423,broward
T004,0.306010929,0.64845173,1098,0.201634877,broward
T005,0.3,0.660655738,610,0.295942721,broward
T006,0.510815308,0.460898502,601,0.121657754,broward
T007,0.472580645,0.49516129,1240,0.293409742,broward
T008,0.406097561,0.558536585,1640,0.296818182,broward
T009,0.22516835,0.74452862,2376,0.405429594,broward
T010,0.456448598,0.512523364,2675,0.116367911,broward
T011,0.406906907,0.551801802,1332,0.19245283,broward
T012,0.365638767,0.604625551,908,0.266615147,broward
T013,0.409685864,0.562827225,764,0.203194321,broward
T014,0.370869033,0.589351285,1634,0.173818812,broward
T015,0.408115942,0.548405797,1725,0.23642732,broward
T016,0.402234637,0.558659218,179,0.192567568,broward
T017,0.45229983,0.517035775,1174,0.253393665,broward
T018,0.516072129,0.45629165,5102,0.227521849,broward
T019,0.382862352,0.561531449,1097,0.351831897,broward
T020,0.442344045,0.524889729,1587,0.246765692,broward
T021,0.517317612,0.456153279,1357,0.156443444,broward
T022,0.456327986,0.50802139,561,0.18286445,broward
T023,0.30873494,0.642319277,1328,0.258131131,broward
T024,0.444550669,0.509560229,1046,0.24651504,broward
T025,0.394440768,0.572468564,1511,0.282548476,broward
T026,0.45489762,0.518539015,1807,0.152128108,broward
T027,0.506702413,0.457104558,746,0.15392562,broward
T028,0.343894186,0.625961243,3251,0.197054698,broward
T029,0.3989867,0.569347688,1579,0.236290682,broward
T030,0.559819413,0.406320542,443,0.118965517,broward
U001,0.441704036,0.513452915,892,0.220873786,broward
U002,0.460370995,0.503372681,1186,0.239712606,broward
U003,0.47875226,0.488245931,2212,0.172967548,broward
U004,0.466471354,0.497395833,3072,0.215113472,broward
U005,0.375185736,0.59063893,1346,0.177790564,broward
U006,0.330952381,0.645578231,2940,0.144435675,broward
U007,0.462546816,0.511235955,1602,0.17663954,broward
U008,0.416666667,0.548742138,636,0.178343949,broward
U009,0.382102273,0.586647727,704,0.256539235,broward
U010,0.374413932,0.591426658,1493,0.197,broward
U011,0.350285171,0.622148289,2104,0.270579814,broward
V001,0.512304251,0.450782998,894,0.18122449,broward
V002,0.489141005,0.483306321,3085,0.192176484,broward
V003,0.336538462,0.632211538,1248,0.192837466,broward
V004,0.308571429,0.664,875,0.215798512,broward
V005,0.43035343,0.540540541,962,0.133900929,broward
V006,0.315443593,0.644030668,913,0.228719467,broward
V007,0.390433815,0.572858732,1798,0.139374238,broward
V008,0.045741325,0.938485804,634,0.086065574,broward
V009,0.234577922,0.724837662,1232,0.275335493,broward
V010,0.275964392,0.679525223,337,0.24040404,broward
V011,0.084828711,0.89233279,1226,0.151094501,broward
V012,0.248991935,0.706653226,1984,0.310836502,broward
V013,0.226110363,0.733512786,743,0.301016419,broward
V014,0.334316618,0.621435595,1017,0.352708058,broward
V015,0.342129208,0.630573248,1099,0.236024845,broward
V016,0.348027842,0.60324826,1293,0.2476402,broward
V017,0.192825112,0.778026906,446,0.294117647,broward
V018,0.172190784,0.787388844,2474,0.232926513,broward
V019,0.119530416,0.853788687,937,0.198795181,broward
V020,0.248663102,0.712566845,748,0.320720721,broward
V021,0.401983219,0.55453852,1311,0.225083987,broward
V022,0.386381631,0.556611243,1263,0.216276477,broward
V023,0.378205128,0.592948718,624,0.229871645,broward
V024,0.308328036,0.667514304,1573,0.161778619,broward
V025,0.492767599,0.482160077,1037,0.068473609,broward
V026,0.338709677,0.618663594,868,0.327459618,broward
V027,0.419301165,0.532445923,601,0.216346154,broward
V028,0.413265306,0.566326531,784,0.194469224,broward
V029,0.439716312,0.522458629,423,0.229865772,broward
V030,0.415487094,0.556203164,1201,0.17271051,broward
V031,0.415571284,0.550050556,989,0.184911243,broward
V032,0.271865889,0.683673469,1372,0.273473576,broward
V033,0.347368421,0.63062201,1045,0.278600269,broward
V034,0.304071247,0.677480916,1572,0.294416244,broward
V035,0.311163895,0.669833729,421,0.267826087,broward
V036,0.21686747,0.765060241,498,0.275815217,broward
V037,0.232819074,0.744740533,713,0.308605341,broward
V038,0.192464358,0.775967413,982,0.419041844,broward
V039,0.344751381,0.627624309,905,0.346266471,broward
V039,0.344751381,0.627624309,905,0.297297297,broward
V040,0.353432282,0.59554731,1078,0.374109264,broward
V041,0.195448461,0.777777778,747,0.361111111,broward
V042,0.220012829,0.749839641,1559,0.429921907,broward
V043,0.255605381,0.706278027,892,0.405,broward
V044,0.251538462,0.714615385,1300,0.441351889,broward
V045,0.330874605,0.63540569,949,0.465762712,broward
V046,0.334792123,0.621444201,457,0.464088398,broward
V047,0.405432596,0.579476861,994,0.112676056,broward
V048,0.311308767,0.649301144,787,0.388657214,broward
V049,0.320139697,0.633294529,859,0.435953421,broward
V050,0.316540722,0.650713686,1191,0.390904169,broward
V051,0.376181474,0.602079395,1058,0.264112903,broward
V052,0.292663477,0.677033493,1254,0.428645028,broward
V053,0.423401689,0.557297949,1658,0.077212806,broward
V054,0.281729428,0.684797768,717,0.36678508,broward
V055,0.526791928,0.448851775,1437,0.135027404,broward
V056,0.267651888,0.709359606,609,0.244897959,broward
V057,0.391006424,0.5751606,2335,0.145438389,broward
V058,0.369491525,0.591525424,590,0.131812421,broward
W001,0.074677786,0.905989386,2638,0.13691868,broward
W002,0.117575015,0.85731782,1633,0.221538462,broward
W003,0.134736842,0.834736842,950,0.25074184,broward
W004,0.098305085,0.878813559,1180,0.133128834,broward
W005,0.063811189,0.917832168,1144,0.117788462,broward
W006,0.138541667,0.828125,960,0.274158912,broward
W007,0.12403644,0.858444289,1427,0.230769231,broward
W008,0.068728522,0.907646048,2328,0.209425626,broward
W009,0.303338993,0.672325976,1767,0.397615132,broward
W010,0.125287356,0.852873563,870,0.294881589,broward
W011,0.137355584,0.849165597,1558,0.193765796,broward
W012,0.093383388,0.888315345,2131,0.211122554,broward
W013,0.107554417,0.873239437,3124,0.168135436,broward
W014,0.275463667,0.701429006,3289,0.501212255,broward
W015,0.366733467,0.600200401,998,0.407709414,broward
W016,0.30868042,0.668158817,5138,0.421841542,broward
W017,0.231301483,0.738056013,3035,0.450226784,broward
W018,0.236641221,0.738549618,2096,0.453178401,broward
W019,0.21230441,0.763869132,2812,0.362681341,broward
W020,0.215242019,0.759354617,2913,0.508394419,broward
W021,0.284991568,0.68836425,2965,0.467155009,broward
W022,0.222903885,0.752556237,2445,0.385589388,broward
W023,0.152457996,0.817672682,4821,0.353337153,broward
W024,0.129186603,0.85215311,2090,0.262195122,broward
W025,0.072845156,0.905797101,2622,0.122541201,broward
X001,0.274539877,0.698619632,1304,0.33463035,broward
X001,0.274539877,0.698619632,1304,0.386075949,broward
X002,0.273986152,0.701285856,1011,0.339673913,broward
X003,0.232786885,0.745901639,1220,0.39279957,broward
X004,0.345957011,0.619242579,977,0.478412256,broward
X005,0.460620525,0.509944312,1257,0.224235561,broward
X006,0.31339333,0.664902065,1889,0.307604994,broward
X007,0.38253012,0.580120482,1660,0.437757626,broward
X008,0.290744467,0.690140845,994,0.312680115,broward
X009,0.203359056,0.779845665,2203,0.200134544,broward
X010,0.403181818,0.559090909,2200,0.306872852,broward
X011,0.407749077,0.575645756,542,0.545454545,broward
X012,0.227154047,0.755439513,1149,0.337765957,broward
X013,0.310097386,0.665299846,1951,0.339698862,broward
X014,0.233789411,0.734086853,1681,0.396852403,broward
X015,0.457420925,0.51459854,822,0.315592904,broward
X016,0.366186505,0.60197119,1319,0.363825364,broward
X017,0.293766938,0.673170732,1845,0.351451187,broward
X017,0.293766938,0.673170732,1845,0.305898491,broward
X018,0.257078143,0.706681767,883,0.411812298,broward
X019,0.343909348,0.639093484,1765,0.451680672,broward
X020,0.362570736,0.622473727,2474,0.42766151,broward
X021,0.167361111,0.801736111,2880,0.290078143,broward
X022,0.159638554,0.81626506,1660,0.255569567,broward
X023,0.189973615,0.790237467,1516,0.362917399,broward
X024,0.347706106,0.629527423,2899,0.357425481,broward
X025,0.352348993,0.637583893,596,0.397653194,broward
X026,0.297063903,0.675302245,1158,0.3642092,broward
X027,0.303607214,0.661322645,1996,0.424377555,broward
X028,0.44379562,0.518248175,1370,0.439247312,broward
X029,0.392690792,0.571121462,2791,0.346868365,broward
X030,0.410565338,0.56626506,1079,0.327574292,broward
X031,0.339463038,0.64398676,2719,0.441241685,broward
X032,0.433056325,0.538319483,1083,0.375825627,broward
X033,0.340569878,0.624151967,2211,0.486897444,broward
X034,0.390893471,0.573883162,1164,0.355414013,broward
X035,0.281981492,0.687534023,1837,0.406200318,broward
X036,0.25729601,0.705777248,1679,0.473867596,broward
X037,0.486257928,0.486257928,473,0.338095238,broward
X038,0.369277721,0.605968125,2949,0.403726708,broward
X039,0.337883959,0.630261661,879,0.290267011,broward
X040,0.367346939,0.605685131,2744,0.346143288,broward
X041,0.325164375,0.642558279,1673,0.408444636,broward
X042,0.396907216,0.577319588,1940,0.454265949,broward
X043,0.323211314,0.644342762,2404,0.384075656,broward
X044,0.345604396,0.62967033,1820,0.394011976,broward
X045,0.211915535,0.766968326,1326,0.419052577,broward
X046,0.228741497,0.745748299,1176,0.444777911,broward
X047,0.143097643,0.826599327,594,0.39193729,broward
X048,0.253012048,0.712182062,747,0.35026738,broward
X049,0.292149292,0.68018018,1554,0.257864633,broward
X050,0.203883495,0.775889968,1236,0.296976882,broward
Y001,0.561256545,0.427225131,955,0.219350074,broward
Y002,0.538020833,0.438541667,1920,0.233558478,broward
Y003,0.414597442,0.559819413,1329,0.230266739,broward
Y004,0.400305188,0.577314344,1966,0.234441301,broward
Y005,0.434512725,0.537554314,1611,0.237229437,broward
Y006,0.353948288,0.619846261,2862,0.322645291,broward
Y007,0.219360568,0.756660746,2252,0.380306093,broward
Y008,0.065598398,0.913370055,1997,0.164174144,broward
Z001,0.026369168,0.962474645,986,0.014787431,broward
Z002,0.027366021,0.961801596,1754,0.016485444,broward
Z003,0.362055933,0.605442177,1323,0.367337389,broward
Z004,0.341991342,0.606060606,231,0.136363636,broward
Z005,0.242630385,0.732426304,441,0.344686649,broward
Z073,0.407849829,0.539249147,586,0.094064386,broward
100,0.486486486,0.463320463,518,0.172661871,osceola
101,0.359235151,0.589096827,2458,0.26456241,osceola
102,0.533123028,0.416403785,317,0.251641138,osceola
103,0.608695652,0.356521739,115,0.162337662,osceola
104,0.286541245,0.671852388,2764,0.353056235,osceola
105,0.408552075,0.541066892,2362,0.397484645,osceola
106,0.522222222,0.436363636,990,0.113175676,osceola
107,0.271505376,0.689516129,2232,0.473439211,osceola
108,0.506024096,0.43373494,83,0.319148936,osceola
109,0.117647059,0.849673203,153,0.776190476,osceola
110,0.165346012,0.796090861,1893,0.676117412,osceola
111,0.238285145,0.735792622,1003,0.479123888,osceola
112,0.231421785,0.720393621,2947,0.608085106,osceola
113,0.28769383,0.681953151,3031,0.493571969,osceola
130,0.450704225,0.507042254,142,0.24742268,osceola
131,0.291845494,0.635193133,233,0.30625,osceola
132,0.265625,0.700892857,448,0.5328125,osceola
133,0,1,2,0.333333333,osceola
150,0.338461538,0.624615385,325,0.32853717,osceola
151,0.493453645,0.456829441,5652,0.098720024,osceola
152,0,1,2,0,osceola
154,0.45,0.503030303,660,0.127990431,osceola
155,0.607272727,0.367272727,275,0.161290323,osceola
156,0.638888889,0.319444444,72,0.154761905,osceola
157,0.400881057,0.546255507,454,0.166950596,osceola
158,0.289855072,0.652173913,69,0.337349398,osceola
160,0.291666667,0.666666667,24,0.451612903,osceola
200,0.182182756,0.783013463,6982,0.687922053,osceola
201,0.314043494,0.654625875,2713,0.627410645,osceola
202,0.666666667,0.255555556,90,0.018867925,osceola
203,0.247334755,0.721748401,938,0.612464183,osceola
204,0.179453593,0.785553892,5344,0.712320041,osceola
210,0.170964415,0.799123259,3878,0.779469724,osceola
211,0.319948849,0.634015345,3910,0.513252149,osceola
212,0.251101322,0.709251101,227,0.678571429,osceola
250,0.230623819,0.72778828,529,0.75035461,osceola
251,0.30887522,0.651581722,2276,0.525632706,osceola
300,0.277293483,0.682025737,2409,0.538136871,osceola
301,0.356530343,0.612796834,3032,0.419856755,osceola
303,0.188323917,0.780037665,2655,0.122438904,osceola
304,0.161076054,0.810694122,3011,0.61358811,osceola
305,0.157844811,0.814266743,5271,0.581890646,osceola
306,0.157990868,0.817808219,2190,0.572942643,osceola
307,0.221187943,0.740248227,2256,0.639114161,osceola
308,0.434052758,0.501199041,417,0.408333333,osceola
309,0.309066843,0.662475182,1511,0.533874046,osceola
331,0.248289345,0.713587488,1023,0.548821549,osceola
350,0.364628821,0.600436681,458,0.3639399,osceola
351,0.191346154,0.779807692,1040,0.46035976,osceola
352,0.21686747,0.75502008,498,0.534682081,osceola
360,0.283894449,0.675159236,1099,0.440816327,osceola
390,0.637681159,0.304347826,69,0.108695652,osceola
391,0.213419563,0.753435732,1237,0.571428571,osceola
400,0.770769231,0.196923077,650,0.087330873,osceola
401,0.627589246,0.324812693,2269,0.164045747,osceola
402,0.526479751,0.408099688,642,0.329571106,osceola
403,0.268172888,0.684675835,3054,0.608132261,osceola
404,1,0,3,0.285714286,osceola
405,0.286725664,0.674336283,565,0.539534884,osceola
406,0.287990196,0.669117647,1632,0.465863454,osceola
410,0.324194146,0.629492405,2699,0.458394161,osceola
411,0.177575413,0.789129197,3514,0.686240645,osceola
412,0.175170068,0.794217687,1176,0.536262573,osceola
420,0.472061378,0.482194557,6908,0.33372093,osceola
450,0.21978022,0.758241758,91,0.844660194,osceola
470,0.273525721,0.691342535,797,0.615384615,osceola
471,0.453865337,0.516209476,802,0.333333333,osceola
500,0.76386037,0.203285421,487,0.019354839,osceola
501,0.740166865,0.215733015,839,0.10395189,osceola
502,0.708713432,0.248505819,3179,0.084443327,osceola
503,0.375854751,0.580287668,4241,0.469781174,osceola
504,0.602143888,0.347557205,4851,0.198047651,osceola
505,0.671396565,0.293502614,1339,0.113953488,osceola
506,0.762883008,0.198119777,2872,0.098226467,osceola
507,0.574324324,0.351351351,148,0.151351351,osceola
520,0.570020964,0.37148847,4770,0.17884131,osceola
521,0.51212522,0.44510582,4536,0.31210084,osceola
522,0.397678186,0.555345572,3704,0.424963166,osceola
550,0.582600196,0.365591398,1023,0.149881047,osceola
570,0.296296296,0.672839506,162,0.702830189,osceola
571,0.396825397,0.555555556,63,0.745762712,osceola
101,0.589341693,0.384404389,2552,0.120537177,collier
102,0.671428571,0.3,70,0.02247191,collier
103,0.596153846,0.38525641,1560,0.106481481,collier
135,0.583311258,0.382516556,3775,0.05958023,collier
139,0.573536192,0.396957123,2169,0.056365786,collier
141,0.627800407,0.343686354,1964,0.096914385,collier
142,0.669230769,0.291538462,1300,0.044564483,collier
144,0.645985401,0.320255474,3288,0.040881338,collier
155,0.648557512,0.325215436,5338,0.035846516,collier
156,0.436018957,0.535266239,3587,0.203753957,collier
159,0.703951775,0.265907569,1493,0.015786278,collier
189,0.598214286,0.330357143,224,0.007017544,collier
190,0.728682171,0.245028648,2967,0.021257485,collier
193,0.725621215,0.239507204,4789,0.037009623,collier
194,0.737473102,0.233937903,3253,0.017616295,collier
202,0.644448503,0.316289262,5476,0.044487427,collier
203,0.660509554,0.308917197,3140,0.037404364,collier
205,0.613304618,0.355826753,4179,0.028086355,collier
222,0.6432247,0.320182962,1749,0.011049724,collier
223,0.58957586,0.367377084,4739,0.061119031,collier
242,0.671686747,0.313253012,996,0.020985401,collier
251,0.588005215,0.375488918,5369,0.076652827,collier
252,0.680278422,0.288167053,2155,0.011430991,collier
255,0.629637179,0.334692214,4906,0.007994051,collier
257,0.621072089,0.340850277,2705,0.04005168,collier
258,0.578844057,0.379498364,4585,0.080390684,collier
303,0.677158832,0.288879685,4829,0.051840997,collier
310,0.651755137,0.315710616,4672,0.052700675,collier
313,0.593546477,0.367673179,3378,0.132984032,collier
315,0.653693056,0.329057939,2261,0.025485437,collier
317,0.643341664,0.320599786,2801,0.021090201,collier
322,0.69822283,0.266233766,2926,0.098095788,collier
323,0.304858079,0.658569869,3664,0.407345922,collier
324,0.460900801,0.502072396,3619,0.265842697,collier
332,0.589868588,0.376642645,4718,0.124035281,collier
414,0.557220708,0.402815622,2202,0.091761031,collier
416,0.676861702,0.291223404,752,0.009400705,collier
418,0.621334877,0.341628086,5184,0.06866227,collier
428,0.627979275,0.335751295,1930,0.079037801,collier
430,0.574773414,0.378021148,2648,0.122662441,collier
431,0.615533981,0.339805825,1545,0.05441008,collier
434,0.564235581,0.394568203,3277,0.134379598,collier
438,0.644540645,0.330928331,2079,0.04360587,collier
440,0.599130726,0.369107322,2991,0.076520221,collier
450,0.390625,0.5625,128,0.039735099,collier
462,0.693048864,0.26806607,2906,0.010772545,collier
464,0.660688033,0.300793884,3401,0.011551588,collier
472,0.33255814,0.63255814,430,0.111313869,collier
475,0.741573034,0.2226762,979,0.022261799,collier
477,0.664051148,0.295263005,3441,0.011171733,collier
479,0.637614679,0.32396789,1744,0.061469265,collier
502,0.752327747,0.223463687,537,0.028346457,collier
550,0.678077203,0.278951202,1373,0.181598063,collier
551,0.66734656,0.300389394,5393,0.133911672,collier
552,0.627745046,0.32297804,1867,0.21627409,collier
554,0.587508821,0.372971066,2834,0.282493738,collier
590,0.635254771,0.330710211,5083,0.165902391,collier
591,0.564507349,0.394937398,3674,0.334022323,collier
593,0.74205845,0.209656925,1574,0.12585034,collier
594,0.170257331,0.807600239,3342,0.552440068,collier
101,0.467941906,0.478214665,2823,0.09799609,hillsborough
103,0.486965241,0.468917112,2992,0.104956947,hillsborough
105,0.387387387,0.559893227,2997,0.176610979,hillsborough
107,0.460982659,0.484682081,3460,0.085106383,hillsborough
108,0.484436899,0.457272213,1767,0.072621035,hillsborough
109,0.504810413,0.452178834,1767,0.062224184,hillsborough
111,0.484536082,0.457853244,1649,0.064333018,hillsborough
112,0.498921251,0.4600863,1854,0.063848525,hillsborough
113,0.461103253,0.484677039,2121,0.103783409,hillsborough
115,0.448143406,0.494878361,1562,0.099247413,hillsborough
116,0.501253133,0.451963241,1197,0.093194359,hillsborough
117,0.579815038,0.376357057,2487,0.069759896,hillsborough
119,0.523680124,0.439440994,2576,0.066495342,hillsborough
121,0.44597329,0.50222582,2471,0.063375584,hillsborough
123,0.449884348,0.511950655,2594,0.064576219,hillsborough
125,0.541910331,0.415204678,1026,0.067589577,hillsborough
127,0.481438515,0.478731632,2586,0.054389313,hillsborough
129,0.426724138,0.534003831,2088,0.044521874,hillsborough
131,0.462720984,0.493466564,2602,0.052341598,hillsborough
133,0.609077599,0.355783309,1366,0.042553191,hillsborough
135,0.502898551,0.448188406,2760,0.083018868,hillsborough
137,0.511800093,0.439611291,2161,0.075,hillsborough
139,0.567821994,0.396234489,2337,0.074920858,hillsborough
141,0.42983317,0.526005888,1019,0.072452229,hillsborough
145,0.444444444,0.508547009,936,0.144401544,hillsborough
151,0.401754386,0.546491228,1140,0.067096774,hillsborough
